#,Squadra,Giocate,Min,Totale,Media,40 Min
585,"(2018) 
Vanoli Cremona",30,5850,2484,5.6,5.7
586,"(2012) 
Lenovo Cantù",30,5825,2222,5.6,5.8
587,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2526,5.6,5.5
588,"(2019) 
Happy Casa Brindisi",21,4250,1776,7.9,7.8
589,"(2023) 
Happy Casa Brindisi",30,6025,2275,5.5,5.5
590,"(2017) 
Sidigas Avellino",30,6175,2492,5.5,5.3
591,"(2018) 
Sidigas Avellino",30,6025,2470,5.5,5.4
592,"(2013) 
Vanoli Cremona",30,6025,2285,5.4,5.4
593,"(2019) 
A|X Armani Exchange Milano",21,4200,1687,7.7,7.7
594,"(2013) 
Sidigas Avellino",30,6050,2291,5.3,5.3
595,"(2017) 
Betaland Capo d'Orlando",30,6050,2153,5.2,5.2
596,"(2020) 
Openjobmetis Varese",28,5675,2271,5.5,5.5
597,"(2019) 
De'Longhi Treviso",21,4200,1620,7.2,7.2
598,"(2019) 
Allianz Pallacanestro Trieste",22,4425,1671,6.8,6.8
599,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,5,4.9
600,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,5,4.9
601,"(2022) 
Pallacanestro Trieste",30,6075,2345,4.9,4.8
602,"(2013) 
Sutor Montegranaro",30,6025,2328,4.9,4.9
603,"(2020) 
Acqua S.Bernardo Cantù",28,5625,2179,5.2,5.2
604,"(2019) 
Dolomiti Energia Trentino",21,4225,1635,6.6,6.5
605,"(2019) 
Germani Basket Brescia",21,4200,1707,6.5,6.5
606,"(2019) 
Vanoli Cremona",20,4000,1627,6.8,6.8
607,"(2023) 
Openjobmetis Varese",30,6000,2618,4.4,4.4
608,"(2019) 
Banco di Sardegna Sassari",21,4200,1796,6.3,6.3
609,"(2019) 
Virtus Roma",22,4425,1727,6,6
610,"(2019) 
Carpegna Prosciutto Basket Pesaro",20,4025,1583,6.6,6.5
611,"(2019) 
Umana Reyer Venezia",21,4225,1638,6.2,6.2
612,"(2019) 
Grissin Bon Reggio Emilia",21,4200,1741,6,6
613,"(2019) 
Oriora Pistoia",22,4400,1639,5.5,5.5
614,"(2019) 
Pompea Fortitudo Bologna",21,4225,1624,5,5
615,"(2019) 
Openjobmetis Varese",19,3825,1570,5.5,5.5
616,"(2019) 
S.Bernardo-Cinelandia Cantù",20,4050,1533,5.2,5.1
