#,Squadra,Giocate,Min,Totale,Media,40 Min
259,"(1988) 
Snaidero Caserta",30,6000,2803,36.4,36.4
260,"(1987) 
Wuber Napoli",30,6100,2634,36.4,35.8
261,"(2014) 
Vanoli Cremona",30,6075,2308,36.4,35.9
262,"(2013) 
Umana Venezia",30,6000,2394,36.4,36.4
263,"(2018) 
VL Pesaro",30,6025,2382,36.3,36.2
264,"(1994) 
Filodoro Bologna",32,6475,2725,34,33.6
265,"(1990) 
Auxilium Torino",30,6020,2903,36.3,36.2
266,"(2022) 
Happy Casa Brindisi",30,6025,2494,36.3,36.1
267,"(2021) 
Umana Reyer Venezia",30,6025,2331,36.3,36.1
268,"(2011) 
Otto Caserta",32,6425,2479,34,33.8
269,"(2022) 
Openjobmetis Varese",30,6050,2726,36.2,35.9
270,"(2015) 
Pasta Reggia Caserta",30,6050,2171,36.2,35.9
271,"(2022) 
Openjobmetis Varese",30,6050,2726,36.2,35.9
272,"(2011) 
Bennet Cantù",32,6425,2383,33.9,33.8
273,"(2015) 
Sidigas Avellino",30,6050,2389,36.2,35.9
274,"(2021) 
UNAHOTELS Reggio Emilia",30,6150,2409,36.2,35.3
275,"(2010) 
Enel Brindisi",30,6050,2194,36.2,35.9
276,"(1989) 
Benetton Treviso",30,6050,2584,36.1,35.8
277,"(2012) 
Cimberio Varese",30,6050,2519,36.1,35.8
278,"(2021) 
Germani Brescia",30,6000,2524,36.1,36.1
279,"(2021) 
Germani Brescia",30,6000,2524,36.1,36.1
280,"(1990) 
Panasonic R.Calabria",30,6050,2660,36.1,35.8
281,"(1990) 
Benetton Treviso",30,6000,2742,36.1,36.1
282,"(1989) 
Panapesca Montecatini",30,6025,2521,36.1,35.9
283,"(2017) 
Dolomiti Energia Trentino",30,6000,2423,36.1,36.1
284,"(1995) 
Olitalia Forli'",32,6475,2614,33.8,33.4
285,"(2018) 
Umana Reyer Venezia",30,6075,2440,36,35.6
286,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,36,35.9
287,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,36,35.9
288,"(2008) 
Air Avellino",30,6075,2307,36,35.6
289,"(1993) 
Stefanel Trieste",30,6075,2584,36,35.6
290,"(2011) 
Novipiù Casale Monferrato",32,6525,2353,33.7,33.1
291,"(2021) 
Vanoli Basket Cremona",30,6075,2386,36,35.5
292,"(1992) 
Benetton Treviso",30,6075,2658,36,35.5
293,"(2008) 
Benetton Treviso",30,6075,2320,35.9,35.5
294,"(2008) 
La Fortezza Bologna",30,6075,2350,35.9,35.5
295,"(2017) 
Happy Casa Brindisi",30,6075,2317,35.9,35.5
296,"(2023) 
EA7 Emporio Armani Milano",30,6000,2412,35.9,35.9
297,"(2015) 
Vanoli Cremona",30,6125,2258,35.9,35.2
298,"(2016) 
Pasta Reggia Caserta",30,6075,2337,35.9,35.5
