#,Squadra,Giocate,Min,Totale,Media,40 Min
572,"(1994) 
Cagiva Varese",32,6475,2874,24.6,24.3
573,"(1993) 
Recoaro Milano",30,6075,2740,26.2,25.9
574,"(2007) 
Lottomatica Roma",34,6675,2650,23.2,23.6
575,"(1992) 
Stefanel Trieste",30,6000,2417,26.3,26.3
576,"(2000) 
De Vizia Avellino",34,6850,2807,23.2,23
577,"(2007) 
Solsonica Rieti",34,6875,2689,23.3,23
578,"(1995) 
Scavolini Pesaro",32,6475,2791,24.7,24.4
579,"(2006) 
Angelico Biella",34,6850,2740,23.3,23.1
580,"(2005) 
Lottomatica Roma",34,6900,2740,23.4,23
581,"(2001) 
Snaidero Udine",36,7225,2858,22.1,22
582,"(1993) 
Baker Livorno",30,6025,2412,26.7,26.6
583,"(2006) 
Eldo Napoli",34,6875,2648,23.6,23.3
584,"(2002) 
Skipper Bologna",34,6800,2796,23.6,23.6
585,"(2002) 
Lauretana Biella",34,6950,2746,23.6,23.1
586,"(2005) 
Armani Jeans Milano",34,6850,2826,23.6,23.5
587,"(2006) 
Bipop Carire R.Emilia",34,6800,2560,23.6,23.6
588,"(2007) 
Angelico Biella",34,6875,2725,23.7,23.4
589,"(2003) 
Metis Varese",34,6850,2906,23.7,23.5
590,"(2000) 
Adecco Milano",34,6875,2870,23.7,23.4
