#,Squadra,Giocate,Min,Totale,Media,40 Min
446,"(1992) 
Virtus Roma",30,6000,2674,100.6,100.6
447,"(2003) 
Tris Reggio Calabria",34,6900,2734,88.8,87.5
448,"(1990) 
Filodoro Napoli",30,6100,2677,100.6,99
449,"(2007) 
Armani Jeans Milano",34,6800,2666,88.9,88.9
450,"(1989) 
Panapesca Montecatini",30,6025,2678,100.7,100.3
451,"(1994) 
Madigan Pistoia",32,6425,2740,94.5,94.1
452,"(1990) 
Il Messaggero Roma",30,6020,2671,100.8,100.4
453,"(2003) 
Skipper Bologna",34,6770,2730,89.1,89.5
454,"(1989) 
Paini Napoli",30,6000,2644,101.1,101.1
455,"(1988) 
Knorr Bologna",30,6000,2642,101.1,101.1
456,"(2017) 
Betaland Capo d'Orlando",30,6050,2544,101.2,100.4
457,"(2005) 
Whirlpool Varese",34,6875,2643,89.4,88.4
458,"(1987) 
S. Benedetto Torino",30,6000,2740,101.4,101.4
459,"(1993) 
C. Campeginese R.Emilia",30,6075,2673,101.5,100.3
460,"(2003) 
Scavolini Pesaro",34,6700,2761,89.7,91
461,"(1988) 
Phonola Roma",30,6000,2627,101.7,101.7
462,"(2003) 
Breil Milano",34,6800,2737,89.8,89.8
463,"(1989) 
A. Ranger Varese",30,6025,2766,101.7,101.3
464,"(1994) 
Birex Verona",32,6450,2620,95.5,94.8
465,"(1993) 
Acqua Lora Venezia",30,6050,2606,102,101.2
466,"(2022) 
Openjobmetis Varese",30,6050,2722,102.1,101.2
467,"(2022) 
Openjobmetis Varese",30,6050,2722,102.1,101.2
468,"(1988) 
Hitachi Venezia",30,6000,2668,102.1,102.1
469,"(1987) 
Banco Roma",30,6025,2721,102.1,101.7
470,"(2023) 
Openjobmetis Varese",30,6000,2702,102.3,102.3
471,"(2003) 
Lottomatica Roma",34,6925,2653,90.3,88.7
472,"(2006) 
Climamio Bologna",34,6850,2775,90.3,89.6
473,"(2007) 
Upim Bologna",34,6850,2696,90.3,89.6
474,"(1988) 
Allibert Livorno",30,5825,2613,102.3,105.4
475,"(2006) 
Eldo Napoli",34,6875,2635,90.4,89.4
476,"(1994) 
Teorematour Roma",32,6425,2655,96,95.6
477,"(1989) 
Philips Milano",30,6000,2744,102.4,102.4
478,"(2006) 
Whirlpool Varese",34,6900,2692,90.6,89.3
479,"(1993) 
Burghy Roma",30,6025,2782,102.7,102.2
480,"(1991) 
Pall. Trapani",30,6125,2644,102.7,100.6
481,"(1991) 
A. Ranger Varese",30,6050,2726,102.9,102.1
482,"(2000) 
Montepaschi Siena",34,6875,2714,90.9,89.9
483,"(2005) 
Carpisa Napoli",34,6875,2848,90.9,89.9
484,"(1995) 
Madigan Pistoia",32,6425,2715,96.7,96.3
485,"(2010) 
Angelico Biella",30,6050,2487,103.1,102.2
486,"(2007) 
Tisettanta Cantu'",34,6875,2776,91.2,90.2
487,"(2002) 
Skipper Bologna",34,6800,2704,91.2,91.2
488,"(2004) 
Lottomatica Roma",34,6850,2728,91.6,90.9
489,"(2001) 
Oregon Scientific Cantu'",36,7225,2797,86.5,86.2
490,"(1987) 
Dietor Bologna",30,6075,2687,103.8,102.6
491,"(1987) 
Scavolini Pesaro",30,6050,2760,103.9,103
492,"(1989) 
Phonola Caserta",30,6050,2748,103.9,103.1
493,"(2007) 
La Fortezza Bologna",34,6850,2731,91.9,91.2
494,"(1991) 
Glaxo Verona",30,6050,2717,104.1,103.2
495,"(2002) 
Euro Roseto",34,6825,2657,91.9,91.6
496,"(1990) 
Scavolini Pesaro",30,6050,2888,104.2,103.3
497,"(2001) 
Skipper Bologna",36,7200,2807,86.9,86.9
498,"(2003) 
Pompea Napoli",34,6825,2808,92,91.6
499,"(2006) 
Siviglia Wear Teramo",34,6800,2744,92,92
500,"(1987) 
Irge Desio",30,6050,2684,104.3,103.4
501,"(1990) 
A. Ranger Varese",30,6069,2860,104.4,103.2
502,"(2005) 
Basket Livorno",34,6925,2768,92.2,90.5
503,"(2004) 
Scavolini Pesaro",34,6800,2753,92.3,92.3
504,"(1987) 
Wuber Napoli",30,6100,2746,104.6,102.9
505,"(2002) 
Snaidero Udine",34,6850,2698,92.5,91.8
506,"(2006) 
Premiata Montegranaro",34,6825,2732,92.7,92.3
507,"(1988) 
Snaidero Caserta",30,6000,2799,105.1,105.1
508,"(2001) 
Benetton Treviso",36,7250,2986,87.6,87
509,"(1992) 
Robe di Kappa Torino",30,6125,2770,105.2,103.1
510,"(2021) 
Openjobmetis Varese",30,6025,2655,105.2,104.8
511,"(2008) 
Snaidero Cucine Udine",30,6025,2587,105.2,104.8
512,"(2006) 
Tisettanta Cantu'",34,6900,2721,92.9,91.5
513,"(2002) 
Virtus Bologna",34,6850,2749,92.9,92.3
514,"(2006) 
Upea Capo d'Orlando",34,6825,2705,93.2,92.8
515,"(2000) 
Cordivari Roseto",34,6600,2788,93.3,96.1
516,"(1995) 
Teorematour Milano",32,6400,2730,99.1,99.1
517,"(1987) 
Neutroroberts Firenze",30,6075,2801,105.8,104.5
518,"(1988) 
Ipifim Torino",30,6025,2798,106,105.6
519,"(1993) 
Baker Livorno",30,6025,2606,106,105.6
520,"(2002) 
Pompea Napoli",34,6850,2737,93.6,92.9
521,"(2003) 
Oregon Scientific Cantu'",34,6825,2816,93.6,93.3
522,"(2002) 
Metis Varese",34,6825,2733,93.7,93.3
523,"(1994) 
Pfizer R.Calabria",32,6425,2809,99.6,99.2
524,"(2002) 
Lauretana Biella",34,6950,2685,93.8,91.7
525,"(2007) 
Solsonica Rieti",34,6875,2773,93.9,92.9
526,"(2004) 
Vertical Vision Cantu'",34,6850,2745,93.9,93.2
527,"(2003) 
Lauretana Biella",34,6900,2759,94,92.6
528,"(1990) 
Auxilium Torino",30,6020,2931,106.6,106.2
529,"(2006) 
Bipop Carire R.Emilia",34,6800,2723,94.1,94.1
530,"(1987) 
Tracer Milano",30,6025,2906,107,106.6
531,"(1993) 
Onyx Caserta",30,6000,2816,107.1,107.1
532,"(2006) 
Angelico Biella",34,6850,2721,94.6,93.9
533,"(1987) 
Snaidero Caserta",30,6000,2858,107.2,107.2
534,"(2005) 
Bipop Carire R.Emilia",34,6975,2803,94.6,92.3
535,"(2000) 
Poliform Cantu'",34,6900,2812,94.8,93.4
536,"(2005) 
Snaidero Udine",34,6850,2793,94.8,94.1
537,"(2003) 
Snaidero Cucine Udine",34,6950,2881,95,92.9
538,"(2018) 
VL Pesaro",30,6025,2754,107.8,107.4
539,"(2007) 
Eldo Napoli",34,6875,2779,95.2,94.1
540,"(2005) 
BT Roseto",34,6800,2693,95.4,95.4
541,"(1989) 
Neutroroberts Firenze",30,6150,2834,108.1,105.4
542,"(2000) 
De Vizia Avellino",34,6850,2881,95.7,95
543,"(1990) 
Pall. Firenze",30,6000,2869,108.5,108.5
544,"(2005) 
Upea Capo d'Orlando",34,6900,2913,95.8,94.4
545,"(2005) 
Vertical Vision Cantu'",34,6850,2799,95.8,95.1
546,"(2000) 
Telit Trieste",34,6625,2792,95.9,98.4
547,"(1994) 
Illycaffe' Trieste",32,6425,2811,101.9,101.5
548,"(1987) 
Hitachi Venezia",30,6025,2919,108.8,108.3
549,"(2004) 
Sicc Cucine Jesi",34,6850,2899,96.1,95.4
550,"(2002) 
Mabo Prefabbricati Livorno",34,6800,2791,96.2,96.2
551,"(2007) 
Scavolini Spar Pesaro",34,6825,2819,96.2,95.9
552,"(2004) 
Pompea Napoli",34,6900,2943,96.4,95
553,"(2004) 
Lauretana Biella",34,6800,2831,96.4,96.4
554,"(2007) 
Snaidero Cucine Udine",34,6825,2760,96.4,96.1
555,"(1991) 
Fernet Branca Pavia",30,6100,2841,109.6,107.8
556,"(2001) 
Scavolini Pesaro",36,7275,2892,91.4,90.4
557,"(2004) 
Snaidero Cucine Udine",34,6825,2834,96.8,96.5
558,"(2002) 
Air Avellino",34,6900,2854,97,95.6
559,"(2005) 
VidiVici Bologna",34,6825,2831,97,96.6
560,"(2006) 
Legea Scafati",34,6850,2854,97,96.3
561,"(2002) 
Acegas Trieste",34,6875,2820,97.2,96.1
562,"(2000) 
Snaidero Udine",34,6850,2845,97.2,96.5
563,"(2000) 
BingoSNAI Montecatini",34,6850,2946,97.4,96.7
564,"(2004) 
Casti Group Varese",34,6825,2891,97.4,97.1
565,"(2006) 
Snaidero Cucine Udine",34,6800,2811,97.4,97.4
566,"(2001) 
Würth Roma",36,7225,2824,92.3,92
567,"(2003) 
Air Avellino",34,6825,2919,98.1,97.7
568,"(2007) 
Legea Scafati",34,6600,2751,98.1,101.1
