#,Squadra,Giocate,Min,Totale,Media,40 Min
553,"(1987) 
Snaidero Caserta",30,6000,2858,40.5,40.5
554,"(2005) 
Lottomatica Roma",34,6900,2667,35.8,35.2
555,"(2006) 
Air Avellino",34,6825,2815,35.8,35.7
556,"(2006) 
Siviglia Wear Teramo",34,6800,2744,35.8,35.8
557,"(2004) 
Sicc Cucine Jesi",34,6850,2899,35.9,35.6
558,"(2017) 
Red October Cantù",30,6050,2614,40.7,40.4
559,"(2003) 
Lauretana Biella",34,6900,2759,36,35.4
560,"(2002) 
Virtus Bologna",34,6850,2749,36,35.7
561,"(2023) 
Openjobmetis Varese",30,6000,2702,40.8,40.8
562,"(2002) 
Scavolini Pesaro",34,6850,2892,36.1,35.8
563,"(2006) 
Snaidero Cucine Udine",34,6800,2811,36.1,36.1
564,"(2001) 
Metis Varese",36,7200,3149,34.1,34.1
565,"(2005) 
Bipop Carire R.Emilia",34,6975,2803,36.1,35.2
566,"(2006) 
Tisettanta Cantu'",34,6900,2721,36.1,35.6
567,"(2005) 
Whirlpool Varese",34,6875,2643,36.2,35.8
568,"(2002) 
Acegas Trieste",34,6875,2820,36.2,35.8
569,"(2003) 
Teramo Basket",34,6875,3157,36.3,35.9
570,"(2000) 
Paf Bologna",34,6900,2482,36.4,35.9
571,"(2001) 
Würth Roma",36,7225,2824,34.4,34.3
572,"(2007) 
Angelico Biella",34,6875,2860,36.4,36
573,"(2002) 
Lauretana Biella",34,6950,2685,36.5,35.7
574,"(2001) 
Adecco Milano",36,7300,3068,34.5,34
575,"(2007) 
Cimberio Varese",34,6975,2889,36.5,35.6
576,"(2000) 
Snaidero Udine",34,6850,2845,36.6,36.3
577,"(2006) 
Climamio Bologna",34,6850,2775,36.6,36.4
578,"(2007) 
Upim Bologna",34,6850,2696,36.6,36.4
579,"(1989) 
Philips Milano",30,6000,2744,41.5,41.5
580,"(2001) 
Müller Verona",36,7225,2974,34.6,34.5
581,"(2007) 
Eldo Napoli",34,6875,2779,36.7,36.3
582,"(2007) 
Pierrel Capo d'Orlando",34,6875,2985,36.8,36.4
583,"(2007) 
Tisettanta Cantu'",34,6875,2776,36.9,36.5
584,"(2004) 
Eurofiditalia R.Calabria",34,6875,2950,36.9,36.5
585,"(2005) 
Angelico Biella",34,6850,2645,36.9,36.6
586,"(2002) 
Mabo Prefabbricati Livorno",34,6800,2791,37,37
587,"(2007) 
Siviglia Wear Teramo",34,6850,2966,37.1,36.8
588,"(2003) 
Mabo Livorno",34,6850,2984,37.1,36.8
