#,Squadra,Giocate,Min,Totale,Media,40 Min
172,"(2020) 
Banco di Sardegna Sassari",28,5625,2437,55.4,55.4
173,"(2010) 
Lottomatica Roma",30,6000,2262,51,51
174,"(2008) 
Premiata Montegranaro",30,6125,2431,54.8,54.8
175,"(2014) 
Giorgio Tesi Group Pistoia",30,6050,2332,49.3,49.3
176,"(2011) 
Montepaschi Siena",32,6475,2308,49.5,49.5
177,"(2018) 
Dolomiti Energia Trentino",30,6100,2410,54.8,54.8
178,"(2020) 
Vanoli Basket Cremona",28,5700,2395,51.9,51.9
179,"(2011) 
Cimberio Varese",32,6475,2385,54.1,54.1
180,"(2010) 
Canadian Solar Bologna",30,6100,2358,51.4,51.4
181,"(2023) 
Generazione Vincente Napoli Basket",30,6025,2613,58.6,58.6
182,"(2023) 
Bertram Derthona Tortona",30,6025,2378,53,53
183,"(2014) 
Acqua Vitasnella Cantù",30,6100,2354,47.2,47.2
184,"(2007) 
Armani Jeans Milano",34,6800,2666,52.6,52.6
185,"(2016) 
The Flexx Pistoia",30,6075,2298,50.1,50.1
186,"(2010) 
Air Avellino",30,6075,2378,52.4,52.4
187,"(2022) 
Umana Reyer Venezia",30,6075,2402,51.5,51.5
188,"(2022) 
Pallacanestro Trieste",30,6075,2519,51.2,51.2
189,"(2014) 
Dolomiti Energia Trento",30,6075,2402,50.3,50.3
190,"(2022) 
Umana Reyer Venezia",30,6075,2402,51.5,51.5
191,"(2013) 
Acea Roma",30,6050,2350,53,53
192,"(1996) 
Benetton Treviso",26,5225,1967,53.1,53.1
193,"(1997) 
Viola Reggio Calabria",26,5200,2100,56,56
194,"(2005) 
Lottomatica Roma",34,6900,2667,51.8,51.8
195,"(2017) 
Dolomiti Energia Trentino",30,6000,2304,54.1,54.1
196,"(2015) 
Enel Brindisi",30,6125,2351,53.4,53.4
197,"(2018) 
Umana Reyer Venezia",30,6075,2256,48.4,48.4
198,"(2016) 
Vanoli Cremona",30,6025,2416,51.7,51.7
199,"(2003) 
Tris Reggio Calabria",34,6900,2734,52,52
200,"(2008) 
NGC Cantu'",30,6025,2445,54.6,54.6
201,"(2014) 
Consultinvest Pesaro",30,6000,2463,52.8,52.8
